1.157987722630035954e+01,7.711259526087495431e+00,8.337321503881511831e+00,5.514945821265408554e+00,2.343227966122360950e+00,3.796275453051922710e+00,2.305772666485446987e+00,2.381795529726989269e+00,5.160014122114426449e+00,4.738380239565543661e+00,2.086289518235963758e+00,2.454860975651489419e+00
1.165008945243438276e+01,7.946949675096130150e+00,8.424637658599191781e+00,5.766115527537598595e+00,2.521362581812534476e+00,3.776083635494278390e+00,2.263237197552826263e+00,2.314659350072705735e+00,5.133543965735649195e+00,4.649721401410429777e+00,2.206819967502763102e+00,2.409512553557883852e+00
1.167635158990014510e+01,7.926632489840277351e+00,8.431236128099840244e+00,5.930277265219204175e+00,2.432125266395209096e+00,3.784494868125539480e+00,2.141103114003981123e+00,2.463509308328160952e+00,5.206954912295922000e+00,4.699747357522131352e+00,2.336782415710283445e+00,2.332875042384614961e+00
1.166746520530996456e+01,7.848903346645239587e+00,8.514639636249166088e+00,6.142626731642242710e+00,2.363787615574568957e+00,3.859283820563345735e+00,2.310510339394322710e+00,2.418952006190195902e+00,5.363271851728414141e+00,4.775099422891505796e+00,2.475856774073043276e+00,2.306514132398370887e+00
1.154727804058400054e+01,7.992136840582199753e+00,8.519921819718881295e+00,6.279717276930933068e+00,2.231070224573394878e+00,3.984819297458794374e+00,2.584018272998875432e+00,2.441435408590913347e+00,5.439866162014457274e+00,4.814207667153017844e+00,2.476577760872858747e+00,2.315153864631766201e+00
1.158161009828435972e+01,8.293995533011889520e+00,8.642124331150284888e+00,6.412322237545425629e+00,2.173466233766029543e+00,4.117297276960991681e+00,2.747849916974740569e+00,2.472780301339454923e+00,5.457647865342687865e+00,4.652045972544089913e+00,2.508189927316408330e+00,2.368175735824890271e+00
1.196852662913178200e+01,8.651145926239838246e+00,8.956689924854872586e+00,6.807216688331531707e+00,2.413189133232334971e+00,4.344921334298824434e+00,2.799601961387523819e+00,2.312604746644403075e+00,5.205925106028215232e+00,4.377803644548592388e+00,2.318902706482773191e+00,2.240707390921743869e+00
1.236122771243097240e+01,9.007520654010304995e+00,9.191431767614581361e+00,7.020133395553288302e+00,2.595898070948924552e+00,4.414991860346017205e+00,2.708779804820192094e+00,2.157123746548152976e+00,4.981401106804167256e+00,4.188991471892449248e+00,2.250488439388054651e+00,2.278397822706903941e+00
1.246109548096709929e+01,9.223354683553814937e+00,9.257712426054343524e+00,6.953826258775674063e+00,2.614390619102188840e+00,4.259460004714283876e+00,2.521840841919738452e+00,2.209692103404496066e+00,4.942023307159053580e+00,4.211990556883492332e+00,2.378339146970506413e+00,2.420476096439269309e+00
1.245601765674893180e+01,9.237715164743555363e+00,9.144013388864637548e+00,6.867149393560984194e+00,2.409000417421530038e+00,4.202758977699357246e+00,2.303325559041711212e+00,2.524920345948765465e+00,5.209659820869801727e+00,4.384105453335937597e+00,2.524131974678375023e+00,2.439250452258770796e+00
1.251224843725534797e+01,9.375317373496917739e+00,8.983208035420904736e+00,6.615187603979748587e+00,2.156215689136283142e+00,4.196977446750392637e+00,2.295556358497117699e+00,2.703629006467359375e+00,5.341214176420006510e+00,4.423350007962066677e+00,2.435805869395401668e+00,2.332641335651904679e+00
1.263387095250799064e+01,9.673989911333270797e+00,8.954319500289706468e+00,6.819801222006518948e+00,2.374578619461535478e+00,4.272350259435671482e+00,2.399140988836352850e+00,2.494146130534632189e+00,5.422806868174071759e+00,4.347675797379072726e+00,2.308444816615060180e+00,2.202081225221063754e+00
1.274856386144241505e+01,9.876181068668381968e+00,8.969451141092015689e+00,6.936179816501652162e+00,2.409781239128619745e+00,4.318446689348758305e+00,2.466107347196587973e+00,2.296943128423399649e+00,5.506368440764110694e+00,4.367314112212929977e+00,2.395746418005311185e+00,2.341562099844785916e+00
1.281895399213818365e+01,9.946869442144100404e+00,8.822463542475102116e+00,6.974998319597384366e+00,2.421364571275501643e+00,4.281217555737092617e+00,2.300413224473209617e+00,2.202995528882435217e+00,5.595746861886998325e+00,4.497620213249458487e+00,2.395880403683921411e+00,2.484169130469605857e+00
1.285644273462393272e+01,9.903175782482154688e+00,8.587002227463880644e+00,6.913039525379216066e+00,2.256727166094431691e+00,4.284703482793529083e+00,2.402018801643819312e+00,2.472719905500864623e+00,5.725137248386820588e+00,4.687991967257361559e+00,2.401380603730417285e+00,2.488231171226305438e+00
1.290850153369488673e+01,1.002878194800079115e+01,8.557414472090538737e+00,6.824505988914395971e+00,2.258817673683593430e+00,4.475604572611315390e+00,2.508387206881649956e+00,2.464402603332473074e+00,5.736427432618743438e+00,4.774374603655951788e+00,2.315695394950335384e+00,2.445142017644245769e+00
1.293907410191708607e+01,1.021706926462636389e+01,8.595231057668653918e+00,6.980837223887470522e+00,2.473091957091044790e+00,4.592315909511989425e+00,2.508947715460287498e+00,2.416701644814582828e+00,5.695087338890297168e+00,4.853292051951859420e+00,2.331357230970999783e+00,2.345420138396437260e+00
1.301758907037957691e+01,1.033818864674260674e+01,8.428558804054516074e+00,6.922236901961898781e+00,2.393216607064835078e+00,4.616017316217638999e+00,2.393258032910706934e+00,2.422008279152896737e+00,5.667116219579567904e+00,5.042888063832823953e+00,2.519122963022207173e+00,2.397866123945405992e+00
1.307747328419588051e+01,1.043908796619043500e+01,8.419699598308495680e+00,6.648275200103947569e+00,2.419712162451724602e+00,4.528342432416305741e+00,2.419473370000899237e+00,2.485533213796133900e+00,5.579667366625988834e+00,5.198164006868752907e+00,2.538484227735325671e+00,2.420334010017870074e+00
1.306068794796896881e+01,1.051777401186649108e+01,8.337066386292523390e+00,6.448908587248447510e+00,2.365946139375974422e+00,4.549686673380032964e+00,2.462278671844545297e+00,2.418246528058354272e+00,5.394240454826292108e+00,5.101707892126453814e+00,2.494106122037647921e+00,2.502596998038917331e+00
1.296769065649984221e+01,1.068902373132998740e+01,8.297293393977785314e+00,6.423026948351834520e+00,2.295738194347482608e+00,4.614448054726344672e+00,2.596445756300794994e+00,2.299956301692717808e+00,5.253825648034048612e+00,5.006421941339123549e+00,2.408331194250810547e+00,2.361607835476113859e+00
1.283024598195403243e+01,1.078084032942653181e+01,8.262655368823244473e+00,6.570546305076919502e+00,2.323846666526585114e+00,4.678209305889410530e+00,2.605500910019236560e+00,2.334237037667606707e+00,5.230892550733582169e+00,4.996326899592975046e+00,2.362270814796722185e+00,2.313420203042475976e+00
1.264916233924268241e+01,1.074055348155852663e+01,8.144264801413687138e+00,6.468511978218631775e+00,2.207041313500207380e+00,4.663865469391996754e+00,2.526674453416361210e+00,2.466565721381337006e+00,5.330501859013245358e+00,5.030247079206255911e+00,2.173894018798821381e+00,2.200089356573618371e+00
1.266834607374571320e+01,1.065946439788383238e+01,8.190409499882893130e+00,6.591604698684959018e+00,2.202338212335372969e+00,4.548867168704787467e+00,2.247401747939145711e+00,2.568062310469106713e+00,5.441096133518624534e+00,5.051551196936991062e+00,2.449775453363093103e+00,2.262637592504495920e+00
1.276207867067928525e+01,1.074685533250666225e+01,8.187170447513155480e+00,6.748629001402346894e+00,2.411437716206465076e+00,4.576618044907130312e+00,2.197004021512721117e+00,2.368832476225393613e+00,5.418027373402597213e+00,4.968177249131991324e+00,2.411813066791946181e+00,2.234500307102266436e+00
1.262353208396451976e+01,1.081509052112832769e+01,8.071105643171783584e+00,6.761557956026579497e+00,2.566051550505161760e+00,4.652719634138853699e+00,2.203921790427861627e+00,2.348694718879603016e+00,5.437784744935603598e+00,4.914748260351671227e+00,2.181574233721752076e+00,2.338120877086451443e+00
1.264510806386252995e+01,1.089578001595657142e+01,7.996935048385251932e+00,6.652066870341583282e+00,2.529543392216304198e+00,4.661698360446435707e+00,2.144558973033750870e+00,2.514463438834964926e+00,5.624688443932588378e+00,4.975461202367017499e+00,2.138197868086453735e+00,2.392818972683362855e+00
1.246191349541438242e+01,1.084327753034366992e+01,7.885497099716626046e+00,6.703685817355672150e+00,2.432401553345663103e+00,4.690848981792205663e+00,2.139666211652512917e+00,2.592493379595624869e+00,5.903332111794794557e+00,4.939163583160563142e+00,2.235517922170199068e+00,2.403596328726033349e+00
1.243141133073758553e+01,1.085564337151916092e+01,7.848465915235622425e+00,6.976634118125054407e+00,2.299150862021359654e+00,4.716475798377332218e+00,2.225922107983638210e+00,2.669752282660835530e+00,5.980950832139015461e+00,4.805767924479711795e+00,2.339703144151716430e+00,2.296560918104989302e+00
1.223644776319731697e+01,1.089517039742223226e+01,7.930556701658423968e+00,7.098937491617211215e+00,2.413483850778103790e+00,4.674224104478089892e+00,2.322412321717213235e+00,2.617632940526876340e+00,5.936354069615386919e+00,4.628901642075700096e+00,2.265961405418503549e+00,2.129234808247610911e+00
1.220649437881075805e+01,1.078877799370151891e+01,7.885037436865955485e+00,7.015795117528542235e+00,2.368726423728513719e+00,4.534677986001645955e+00,2.445259276317913955e+00,2.517402024602281685e+00,5.718353343117959398e+00,4.541456305698808649e+00,2.420953942537923620e+00,2.385074824014533412e+00
1.232771731130759640e+01,1.080103898653909056e+01,7.835876728047830753e+00,7.056726861993846356e+00,2.372959036239770114e+00,4.388025417329528999e+00,2.393238403550233873e+00,2.422794557933390713e+00,5.546081329063106580e+00,4.372811777666485433e+00,2.415259631570191079e+00,2.444096696451406370e+00
1.250600387769003241e+01,1.105229150445162745e+01,7.720058259222657426e+00,7.230064696848928385e+00,2.512245837542979032e+00,4.434310771985827238e+00,2.379514494476281605e+00,2.292027288705677623e+00,5.402045462540260523e+00,4.202931068044766683e+00,2.518566140558343935e+00,2.486223855423388862e+00
1.253538359285545845e+01,1.117770619034703827e+01,7.735736096114200322e+00,7.241178566185232590e+00,2.425420935628504804e+00,4.436718870665343317e+00,2.467753616573995945e+00,2.188945544226844842e+00,5.244639333725606534e+00,4.001396608200064264e+00,2.437176672959913137e+00,2.380881263484193600e+00
1.242313122578548246e+01,1.109797189040751419e+01,7.713795772029139464e+00,6.961502344083087657e+00,2.359902721486201393e+00,4.385331922801930737e+00,2.560648335879775583e+00,2.402552573021459192e+00,5.214729279304275877e+00,4.104863381451952620e+00,2.435754878222812891e+00,2.326384736774089301e+00
1.239507775801549450e+01,1.095876122403606168e+01,7.756367577264025037e+00,6.801849605850268432e+00,2.210544623753176285e+00,4.368938954662421104e+00,2.623806062454245414e+00,2.543386440228728507e+00,5.315864434508683622e+00,4.266342135917234657e+00,2.362361948157658542e+00,2.219992154305899579e+00
1.257742981320606113e+01,1.098712436827635130e+01,7.912962355157752370e+00,7.025575829222910684e+00,2.243148444880646686e+00,4.313686270286609670e+00,2.777603941534342091e+00,2.427052846340269188e+00,5.285537275093126652e+00,4.343051071824931775e+00,2.229235480369081035e+00,2.393436200561049443e+00
1.284652772330542803e+01,1.110466631490328204e+01,8.050753784160885829e+00,7.321489892917738551e+00,2.360096584512731965e+00,4.275026977431792830e+00,2.726059209770795189e+00,2.215885219769607062e+00,5.248165356549257865e+00,4.515761667314382777e+00,2.406925826426165482e+00,2.368369225774737963e+00
1.278820710433989127e+01,1.118890165964689665e+01,8.067256498238947415e+00,7.403440683487788831e+00,2.349141454811808583e+00,4.270511983675024936e+00,2.603291561661466247e+00,2.172962724408103785e+00,5.130223285004818834e+00,4.644045725150129478e+00,2.482833457072303851e+00,2.313720017628375203e+00
1.281200434821232648e+01,1.122027359964275206e+01,8.000724548817025550e+00,7.364571859530038012e+00,2.336376512310045062e+00,4.223124946346898945e+00,2.429287400147432496e+00,2.324620891701695058e+00,5.099291980163850546e+00,4.804019364677111881e+00,2.512417728294142005e+00,2.284424168906905361e+00
1.273088182612800878e+01,1.124605005136355196e+01,7.901808123838832465e+00,7.232056659576564961e+00,2.343201852837570875e+00,4.135325789213412762e+00,2.368025464748176656e+00,2.538293921638198114e+00,5.264703659514491818e+00,4.925861909574902775e+00,2.366057261102629816e+00,2.192610677742880210e+00
1.264439889596652478e+01,1.119376662512538090e+01,7.749445960511912368e+00,7.216086192265060539e+00,2.440098840124858004e+00,4.028666356891044131e+00,2.344225330633781912e+00,2.604458915039085554e+00,5.330779965396535758e+00,4.944802369418145105e+00,2.215717327014233184e+00,2.352276357531827511e+00
1.249539560039933050e+01,1.111750016447026823e+01,7.657289912292728928e+00,7.224168207863701063e+00,2.284522954631841518e+00,3.887719552480050744e+00,2.259975814683962358e+00,2.573080887955403018e+00,5.262491334446704805e+00,5.100424853556726923e+00,2.151173767092396716e+00,2.452469670567078097e+00
1.255427737364861329e+01,1.099881914607330557e+01,7.497720137054924905e+00,7.349692596057465721e+00,2.278401317430562401e+00,3.860246262662940353e+00,2.160940455041159947e+00,2.493136946030501733e+00,5.173937288891455211e+00,5.256230686547459285e+00,2.294334167721866713e+00,2.557984316046332918e+00
1.280185937568905707e+01,1.111922485437500185e+01,7.528891326222251656e+00,7.499747602357479614e+00,2.445445334996031228e+00,4.032870826925458729e+00,2.199110997109949395e+00,2.504721119747747249e+00,5.105307711679775373e+00,5.119396408274089261e+00,2.180640614196967420e+00,2.383733114314974699e+00
1.275292040563496165e+01,1.130100756777225790e+01,7.531531694294462120e+00,7.588783885481671376e+00,2.517884128837658331e+00,4.292470681452003056e+00,2.251226549902419105e+00,2.549989225255237191e+00,5.146519110770727323e+00,4.923767274067563093e+00,2.180159651157121736e+00,2.269453190062040715e+00
1.263932722413358789e+01,1.149339458060705432e+01,7.521312962731959928e+00,7.514755989679060555e+00,2.426895388560199152e+00,4.473011991622414030e+00,2.220171250390659434e+00,2.612615682616378443e+00,5.324168020868069284e+00,4.900780404562605774e+00,2.244949220507386656e+00,2.268102715035878347e+00
1.266662961452506053e+01,1.146717839450075438e+01,7.425104366033369985e+00,7.296091108629775945e+00,2.445941041450693909e+00,4.531514949647236001e+00,2.225779072697868788e+00,2.740235694464777438e+00,5.449005044556948896e+00,4.895711914947267651e+00,2.195072065269585870e+00,2.347751300818901932e+00
1.272621186251325653e+01,1.144604416471753794e+01,7.425669684691727390e+00,7.233979203625147569e+00,2.485945299973781886e+00,4.478631991833222692e+00,2.300445688908698827e+00,2.720859039467336871e+00,5.644586850213614504e+00,4.907620089907155148e+00,2.306457462708984885e+00,2.247242511145299382e+00
1.271853913303657535e+01,1.143295618713337092e+01,7.489128955890115513e+00,7.280558913419604039e+00,2.339865106547941220e+00,4.340891811449036020e+00,2.337677811889413260e+00,2.659156105868558218e+00,5.873581149616621033e+00,4.851281839970010168e+00,2.417257640052993484e+00,2.320087425194591546e+00
1.271980167866480294e+01,1.140651657424340826e+01,7.584680157706707782e+00,7.395988012695565494e+00,2.344588786307024719e+00,4.211925172691038277e+00,2.233795161557204256e+00,2.481314348949991810e+00,6.002921711417738670e+00,4.700378622477165536e+00,2.528373303787833759e+00,2.441885760898578450e+00
1.298467535233976911e+01,1.147600548494138906e+01,7.949020629776321734e+00,7.495854800187125910e+00,2.493927083463331584e+00,4.196689938187540214e+00,2.322159925188607144e+00,2.374138396631873427e+00,5.937934846473317485e+00,4.493312680284227589e+00,2.363350194850073471e+00,2.291742204523782966e+00
1.321657532681718195e+01,1.160105534427300000e+01,8.076912303195863174e+00,7.528981197103401968e+00,2.727804072472828967e+00,4.306142150948570446e+00,2.486161001214923782e+00,2.255427937726507626e+00,5.848100555643048537e+00,4.265537262667970175e+00,2.188795578813309550e+00,2.409647642826223901e+00
1.308585886897073003e+01,1.146508762234403989e+01,8.002690113512235470e+00,7.412596564343600036e+00,2.582459061913269682e+00,4.393168179694886710e+00,2.379419130868227317e+00,2.357444265309083242e+00,5.901200178204303981e+00,4.203712858677104869e+00,2.501118402792728457e+00,2.322107471209129859e+00
1.281499343975882788e+01,1.120432641834740650e+01,7.787505728556308959e+00,7.286652158345778396e+00,2.305965134430190133e+00,4.489130457038762678e+00,2.296109064118318166e+00,2.434267233945174969e+00,6.111122206356964348e+00,4.283717962602187512e+00,2.734464604342343286e+00,2.284093838326814119e+00
1.267173164796068896e+01,1.103980798830624188e+01,7.810007834437563190e+00,7.253870737546242786e+00,2.235414201719986949e+00,4.623756052196227984e+00,2.368421219199967620e+00,2.491816190453977953e+00,6.119589996199950477e+00,4.324981900786230682e+00,2.876641698068129749e+00,2.171424100833682758e+00
1.285083267828406051e+01,1.120458484720528958e+01,7.880124304772758492e+00,7.346919836165410445e+00,2.357500325168254918e+00,4.780769289112126508e+00,2.367745529658694892e+00,2.410998160498119436e+00,5.961093006915816339e+00,4.388586917807695720e+00,2.888331615668271457e+00,2.330170804423826514e+00
1.294158002890575254e+01,1.153323568803803667e+01,8.047634761370174417e+00,7.510799958150552236e+00,2.467790769749046209e+00,4.947412291492208958e+00,2.258514114017771579e+00,2.294845235710984976e+00,5.778503426817541921e+00,4.342578432484962114e+00,2.679504098436065185e+00,2.340369246355293864e+00
1.315372591976610650e+01,1.199647849581847581e+01,8.268908459483977680e+00,7.675066253985348474e+00,2.513449393583825575e+00,5.157976686390782994e+00,2.330891567239292250e+00,2.362576646602274622e+00,5.700681363629255927e+00,4.132384965156671974e+00,2.310556644993625675e+00,2.263779513669260446e+00
1.321765753307917990e+01,1.213579527647710421e+01,8.308019457352163073e+00,7.689171487441901043e+00,2.504028913235978759e+00,5.227375140568323530e+00,2.323827773215344727e+00,2.381206450069038194e+00,5.623604060769664237e+00,4.143583886660853643e+00,2.190425540759315393e+00,2.300261351842813440e+00
1.320847266489869121e+01,1.206341852912244761e+01,8.240892012365037544e+00,7.578519596489316612e+00,2.406433537188985117e+00,5.034391300471437347e+00,2.308235403527019169e+00,2.494481472187163096e+00,5.576453729043785223e+00,4.516650505616931710e+00,2.230633331837207134e+00,2.376719648252325623e+00
1.312638534561444459e+01,1.190601553121821432e+01,8.095247945959583191e+00,7.383377932583996106e+00,2.306475895824478872e+00,4.803835090543610242e+00,2.312078113488216236e+00,2.453380293740962781e+00,5.565307808191447769e+00,4.819160473034640901e+00,2.263678075419407687e+00,2.460932360304234123e+00
1.312973603989426152e+01,1.186212447554367166e+01,8.099642267343089230e+00,7.267932431041260521e+00,2.269245690074392030e+00,4.556219316788823193e+00,2.370064496098689411e+00,2.503641011216734658e+00,5.586931089531367967e+00,4.910647853458590895e+00,2.414299668223692574e+00,2.469721092559378661e+00
1.327778620504969354e+01,1.197271241795762364e+01,8.089315321351547183e+00,7.250279573162202063e+00,2.416724929989332527e+00,4.362862402752114122e+00,2.396465196943143194e+00,2.424045566702378363e+00,5.513742189939056182e+00,4.967386599377945799e+00,2.446323922945172757e+00,2.468110374513319272e+00
1.340270600139685264e+01,1.212258449742184396e+01,8.212569509307035887e+00,7.431358829208408068e+00,2.510414043331204326e+00,4.245371644081270546e+00,2.441509549388044764e+00,2.457438216360378735e+00,5.276454905952825847e+00,4.939722056419791230e+00,2.396771992446872890e+00,2.264375791697181839e+00
1.354148838428109514e+01,1.225398909151823901e+01,8.311217579472110373e+00,7.497332930429389641e+00,2.437928291044310747e+00,4.107847143089793818e+00,2.387882543648566447e+00,2.462516746976783466e+00,5.131516955773275157e+00,5.046582618241744811e+00,2.299548527027261535e+00,2.284987116354154413e+00
1.360177019590987513e+01,1.213531318182277019e+01,8.408264210736398070e+00,7.437673365957438776e+00,2.379499725370974872e+00,4.031858588676395350e+00,2.370006487654234828e+00,2.510366398546707511e+00,5.094163116671365898e+00,5.111271160888779086e+00,2.158240964436276776e+00,2.368520304189711378e+00
1.365989744079690205e+01,1.202540827296518167e+01,8.605334585730682662e+00,7.394261874519813205e+00,2.372749158713304940e+00,3.999205144077967233e+00,2.232377865110542814e+00,2.545915512864882491e+00,5.024814056947414009e+00,5.174313138945241697e+00,2.250794386999866781e+00,2.555447460503233348e+00
1.365030705481033735e+01,1.194089852443763533e+01,8.742872317761522183e+00,7.395435295686160870e+00,2.419862743496340673e+00,4.173684024092065847e+00,2.210517177751088802e+00,2.579937178785713936e+00,4.898647863521533807e+00,5.084882329100064879e+00,2.266999883590414822e+00,2.451292602276295973e+00
1.360825328587343819e+01,1.201164224709496509e+01,8.853112978635984121e+00,7.437187154524797172e+00,2.444799514704729670e+00,4.496964995373755158e+00,2.300771589700264297e+00,2.636542120190750627e+00,4.923324667263849541e+00,4.942133327566899048e+00,2.187812454429930664e+00,2.299813901141039896e+00
1.365953534870179276e+01,1.202679377544914274e+01,8.866481490871029436e+00,7.384118955534682449e+00,2.426498666100279866e+00,4.634047952388188563e+00,2.323753032519057626e+00,2.651679624462888185e+00,5.027423553846930737e+00,4.730462635448891895e+00,2.219530128071568686e+00,2.126115598726570077e+00
1.376974881647939242e+01,1.203262287105494366e+01,8.742298723131485261e+00,7.416287064553227282e+00,2.397656800822216105e+00,4.575149491605192686e+00,2.226244535342600361e+00,2.479199172887253777e+00,5.183659296114304205e+00,4.631583380115273485e+00,2.436215616359724834e+00,2.256325585975379688e+00
1.388159098315560414e+01,1.225289295851046489e+01,8.576473088978927350e+00,7.507476936108358423e+00,2.384034092936843763e+00,4.461060027914603765e+00,2.183239699673622081e+00,2.503884053480700089e+00,5.272571285385686757e+00,4.584711804439236538e+00,2.418627317513543762e+00,2.437742414217524800e+00
1.378376622544845986e+01,1.233283159567756115e+01,8.566303797220054861e+00,7.520404905597202649e+00,2.424655167919654186e+00,4.511441322440608914e+00,2.295774826063286866e+00,2.460149214732008538e+00,5.285862773563262174e+00,4.444598584075063918e+00,2.265331346788687750e+00,2.366458387708617384e+00
1.361260912115229793e+01,1.238926721960190669e+01,8.516925898293100872e+00,7.322441428677098685e+00,2.390863355207009988e+00,4.560843090697372482e+00,2.368361002794305836e+00,2.458913140634472416e+00,5.392637651816355238e+00,4.301247663205312932e+00,2.216705120659651307e+00,2.227569867464807896e+00
1.342506233003493143e+01,1.217969938415950359e+01,8.325089589426642789e+00,7.128800327761775080e+00,2.286848607535660882e+00,4.580658044846260601e+00,2.324682205596783735e+00,2.582434757692708693e+00,5.510266341754056718e+00,4.225968040542101178e+00,2.442063287539341765e+00,2.194402032913525868e+00
1.337097579694633431e+01,1.223195274979288349e+01,8.152288877739851003e+00,7.082610449817584808e+00,2.339754154860022251e+00,4.643896132827507905e+00,2.287645534837412953e+00,2.527813246450679507e+00,5.488978911847340214e+00,4.301916149389888311e+00,2.531705471857207623e+00,2.392306607911284022e+00
1.335839691247520378e+01,1.227833078121780019e+01,7.997172384029624936e+00,7.252225631499590541e+00,2.555363494122219858e+00,4.747452950106548109e+00,2.435577240733905580e+00,2.237401864107501304e+00,5.414970655454575343e+00,4.364943568869184887e+00,2.462707370602874590e+00,2.363153767585059128e+00
1.339058131431844245e+01,1.227532586177902907e+01,7.902736966478548730e+00,7.237747015773149606e+00,2.488602773544641877e+00,4.839615804375229757e+00,2.450960160018224698e+00,2.116855112827452867e+00,5.483934787340722039e+00,4.304852115636715659e+00,2.409870394517760861e+00,2.441586873217103992e+00
1.330599477883960802e+01,1.202552533809795854e+01,7.715366314935077519e+00,7.073840690227197747e+00,2.311210396038930526e+00,4.821436381841373020e+00,2.518173717171360071e+00,2.311749720962914534e+00,5.739615997930887836e+00,4.478648563386167680e+00,2.567553743425818435e+00,2.351409576306917160e+00
1.340306054638780786e+01,1.196481405298845857e+01,7.664178195561211382e+00,7.007115236079989096e+00,2.303319952376927660e+00,4.711701744403235637e+00,2.437057862585704004e+00,2.534892611452355116e+00,5.849441434856272437e+00,4.705214985359934765e+00,2.540851736750891821e+00,2.354901877006842170e+00
1.343852591886823511e+01,1.200916435708490582e+01,7.628000563488861907e+00,7.029310900589376132e+00,2.306857470130825316e+00,4.656478602425270452e+00,2.392925021464211710e+00,2.485796116867316830e+00,5.750706211484700958e+00,4.819691931839991561e+00,2.265827144300719631e+00,2.276273352112874626e+00
1.335101238526563350e+01,1.220092925221380042e+01,7.642608556846214540e+00,7.150954797622627090e+00,2.477845252911313079e+00,4.632748214440647772e+00,2.230060203753534420e+00,2.315057684597531473e+00,5.763827543757041205e+00,5.039528594927516814e+00,2.255381558881539572e+00,2.375105414320105801e+00
1.322143798125074987e+01,1.210743890410012114e+01,7.522608029657435580e+00,7.048075539415464164e+00,2.411174392722520210e+00,4.560842304291655935e+00,2.181468689745218903e+00,2.237252121353429324e+00,5.849560547858815518e+00,5.207728839525010756e+00,2.411290363252696078e+00,2.492908024105061848e+00
1.313428063380922417e+01,1.211417486003199073e+01,7.410661886501200613e+00,7.091098526675311042e+00,2.371960627858793469e+00,4.653088016965097218e+00,2.309204756305770267e+00,2.470697733498941950e+00,5.960337520910620412e+00,5.159377813407297175e+00,2.546694428361871765e+00,2.309926287806208123e+00
1.305630463903506744e+01,1.209848963195374338e+01,7.430908424183381378e+00,7.078372458901791120e+00,2.265422630491542577e+00,4.836407335274304664e+00,2.464694894573561168e+00,2.736886996685263362e+00,6.029943855839165145e+00,5.127970553143828880e+00,2.362991379878163656e+00,2.130714008418095329e+00
1.284855201221188992e+01,1.201944998423673638e+01,7.404517992156151251e+00,7.101731428652048983e+00,2.266755499880959590e+00,4.871807289005833042e+00,2.405947663771923928e+00,2.699136679241442849e+00,6.087719792938374397e+00,5.148803523379364755e+00,2.260537249063205856e+00,2.288280111329509925e+00
