1.084220679148683253e+01,1.138748865726768855e+01,8.809829908053981029e+00,5.989339616878202044e+00,2.341853297181917259e+00,2.316709114697477645e+00,5.149823159462373567e+00,4.309180687868898296e+00,2.201753001050239078e+00,2.360414992316810512e+00,2.312413035360099567e+00,4.914220043689420336e+00,7.637774080936521770e+00,7.772361247519254945e+00,9.858151550973023092e+00,7.740747410671873219e+00
1.111858193085330626e+01,1.132602027876579420e+01,8.861890591099653491e+00,6.178303519671593413e+00,2.449279443365111497e+00,2.441292541722586140e+00,5.140761174756768526e+00,4.931244463392641109e+00,2.420383673527377155e+00,2.289071588128225976e+00,2.370498491289879883e+00,4.417404216378556292e+00,7.374370201643178468e+00,7.489231399495756669e+00,9.687415668573997607e+00,7.666566404046953664e+00
1.149384253041714921e+01,1.144642327522754321e+01,9.154848940122850109e+00,6.213990865738763247e+00,2.257739162172182734e+00,2.225003767805826538e+00,4.951873732080189328e+00,5.482632405748290694e+00,2.621092437179059154e+00,2.532495974948019590e+00,2.454486313075809889e+00,3.864785559483780997e+00,7.087187444066503694e+00,7.287577515427872576e+00,9.834740713597092565e+00,7.973073480931271995e+00
1.179150462881453620e+01,1.155034476733857574e+01,9.000730160533244373e+00,6.344316975284548299e+00,2.444719486280536813e+00,2.528821702413871719e+00,4.973844713227304482e+00,6.007297334937037547e+00,2.689940030330725484e+00,2.249307873744631259e+00,2.313963315317747238e+00,3.677338546899757699e+00,7.048165046280935542e+00,7.251836087873159364e+00,9.738323170365148940e+00,7.694095489642059249e+00
1.143443222707764484e+01,1.104147875105121201e+01,8.664604058932988906e+00,5.843502505619216691e+00,2.299765106507031920e+00,2.222629988288575387e+00,4.307241900799970935e+00,5.972728936543898470e+00,2.236498394916241139e+00,2.502813170650665775e+00,2.400639505444629673e+00,4.134653206070393772e+00,7.473952689193488652e+00,7.655354382053690010e+00,1.018663293208659937e+01,8.106565515607423222e+00
1.144855203938642951e+01,1.087794041838612102e+01,8.755316235424420057e+00,5.543598906085349221e+00,2.230917484558594399e+00,2.337090170080329266e+00,3.948597261053040430e+00,5.973083360419113141e+00,2.296301087716400957e+00,2.567201512616070769e+00,2.407870034933873971e+00,4.165225984368569279e+00,7.528639507166369427e+00,7.708263940607367637e+00,1.023741399088132376e+01,8.283162163473686945e+00
1.179949018397085680e+01,1.111624338079188234e+01,8.835061622536736436e+00,5.921908118627244200e+00,2.153641256059283471e+00,2.407512007075760962e+00,4.210086362516610059e+00,6.143140185620524107e+00,2.350711306166938908e+00,2.445271857442440133e+00,2.080628166872361628e+00,3.940165223657374760e+00,7.362692169655463026e+00,7.317627526439638430e+00,1.015960260008170657e+01,8.265230848469267144e+00
1.184894988536903959e+01,1.096927629231050005e+01,8.667358064132230311e+00,5.790587516925399747e+00,2.276585621980179219e+00,2.342364303671980785e+00,4.250121996769235189e+00,5.955385349951503926e+00,2.508490088058145773e+00,2.321800346243414914e+00,2.286956781641349412e+00,4.278364017707851019e+00,7.365831096346258100e+00,7.189216843180184391e+00,1.014008714422451618e+01,8.360260971394003704e+00
1.166559938282883380e+01,1.079441326873885743e+01,8.738585544431909824e+00,5.605031784174463461e+00,2.441248351358371149e+00,2.147106342755157549e+00,4.489519540309522050e+00,5.378492510977451957e+00,2.343835720474692685e+00,2.341491217371849398e+00,2.506063378892899873e+00,4.663963151990113687e+00,7.983829837710482380e+00,7.305281177435303697e+00,1.060318988079449198e+01,8.422708846416080419e+00
1.151519207296162861e+01,1.057108279108546078e+01,8.763201005611374939e+00,5.508307839372139192e+00,2.495717971293294202e+00,2.146591511834751831e+00,4.722301658795212020e+00,4.979328736752777651e+00,2.381109507689881610e+00,2.333848968519898648e+00,2.288117185022870093e+00,4.676616391752012269e+00,8.081063561452992872e+00,7.348353779967412791e+00,1.051280754198955059e+01,8.544311279829726047e+00
1.129832996705380666e+01,1.047319894970959453e+01,8.760892443186463652e+00,5.277585729032134410e+00,2.121369950684466321e+00,2.531173937344899372e+00,4.916512730862828029e+00,4.828098533886018728e+00,2.539550384714905462e+00,2.145661017855784891e+00,2.400448991466579862e+00,4.722997990533512436e+00,8.075183191223796797e+00,7.232006534296300693e+00,1.074455778061919453e+01,8.616736678826327989e+00
1.149948427827891706e+01,1.064679819848207210e+01,9.075365148215098543e+00,5.608369370232552775e+00,2.427555177975940115e+00,2.458863059392470074e+00,5.003285499326470820e+00,4.767923413477440420e+00,2.427642022338426298e+00,2.588944254663553934e+00,2.198712112019085563e+00,4.910011738163669648e+00,7.824512200848882770e+00,7.355544929386059749e+00,1.084037373993320408e+01,9.034181756543217645e+00
1.130035790570413390e+01,1.038648089860321022e+01,8.938898895424893354e+00,5.551686647535754027e+00,2.324055886791605463e+00,2.238892726960621804e+00,4.916780016205249737e+00,4.831189015323816172e+00,2.402882447249693243e+00,3.121986649711968376e+00,2.325890565629995965e+00,5.452868786881820640e+00,8.255911490628731642e+00,7.897353462213168918e+00,1.119303883055125581e+01,9.342214192344103552e+00
1.103941552935160786e+01,1.006672402110869768e+01,8.676129650143298733e+00,5.261859118883895903e+00,2.557930185387662370e+00,2.467669780102061061e+00,4.914524627809897517e+00,4.657522335964335625e+00,2.186189419767280651e+00,3.109818697094196338e+00,2.465059606165740380e+00,5.532547025141573371e+00,8.534940983841796225e+00,8.047431219457518381e+00,1.121238271787138174e+01,9.264695550446676364e+00
1.083934510467338619e+01,1.006671291209051944e+01,8.341981320468839556e+00,5.128099552116617943e+00,2.524596623041303722e+00,2.422332837343187162e+00,4.728084244973136840e+00,4.697218627782766553e+00,2.344849312368320948e+00,2.389077026411581262e+00,2.369867192751490936e+00,5.476914910962155325e+00,8.430670125962944184e+00,8.134869219333053181e+00,1.112324849693278850e+01,8.989555211018602776e+00
1.066166368026612865e+01,9.996111102854003505e+00,8.169829941577221533e+00,4.751971225024258061e+00,2.473612656527505393e+00,2.253454866438250104e+00,4.356722802548310902e+00,5.032483660693722882e+00,2.269324961422063858e+00,2.381801456598774180e+00,2.490354350101432246e+00,5.804029225387362878e+00,8.483285704984176334e+00,8.434650723604560696e+00,1.112500781651461068e+01,9.038651208111691204e+00
1.068372486896240048e+01,9.895283011398447570e+00,7.918401668449302377e+00,4.575423786121231018e+00,2.430147424570828552e+00,2.505057635541915850e+00,4.257203333903043507e+00,5.538185846049966443e+00,2.287566860342527875e+00,2.627072011440612975e+00,2.512025632010219223e+00,5.928296029012446233e+00,8.632129694796208952e+00,8.742640631640670179e+00,1.145716647390979048e+01,8.808720466208633582e+00
1.107380194794870043e+01,1.020804539389882137e+01,8.068757349837611059e+00,4.558865526944100743e+00,2.189691700491370074e+00,2.358123501268216682e+00,4.480863253409715696e+00,5.713195113743309683e+00,2.421034540146594694e+00,2.194459368796697785e+00,2.448901555605348168e+00,6.045098353532138979e+00,9.132064446427724747e+00,8.883919092693089326e+00,1.136466949752500710e+01,8.544808130257043999e+00
1.151426252481235224e+01,1.076965708541320943e+01,8.117372965062294554e+00,4.928496589406746509e+00,2.375930200380178992e+00,2.310436966749398913e+00,4.722346873253863819e+00,5.699166278083847459e+00,2.649590972290168711e+00,2.491997567790035895e+00,2.273430940753188079e+00,5.788746067373172544e+00,9.219427129356809303e+00,8.710280643540833978e+00,1.132061280847424989e+01,8.256203716016100813e+00
1.149580858995605226e+01,1.071382202461592215e+01,8.049203205647916803e+00,5.006172977648832401e+00,2.469252539926916956e+00,2.366437378402299174e+00,4.908694058798410254e+00,5.570866538869094775e+00,2.167469787572441131e+00,2.432475802919649155e+00,2.261693084955219035e+00,6.123677108133708913e+00,9.550542244464818253e+00,8.685735266959946799e+00,1.129031617605005167e+01,8.248537832554596605e+00
1.144147941174108141e+01,1.055759352068380785e+01,7.712305262242618475e+00,4.918683938562815605e+00,2.059108049104845684e+00,2.252749651651204665e+00,5.211686482594655168e+00,5.705294080426179804e+00,2.594248887719944996e+00,2.461549081496607450e+00,2.217426445546716085e+00,6.198585864238661536e+00,9.862245969916575206e+00,8.626109621307936237e+00,1.146902689111485607e+01,8.259710739864303264e+00
1.157762886829168814e+01,1.074031078222739488e+01,7.507188543314385676e+00,5.074627459459759571e+00,2.347238389040477102e+00,2.287080427183501463e+00,5.290089804066830936e+00,5.536585484313996552e+00,2.415542458442712981e+00,2.352504549613523288e+00,2.404913576455357305e+00,6.178896794922941638e+00,9.628068188619200996e+00,8.393663454967880355e+00,1.138886639205344942e+01,8.202514422312344067e+00
1.204058669106601798e+01,1.085080450936260199e+01,7.431511430049385858e+00,5.437644822414114287e+00,2.388607211718338785e+00,2.323599395749569307e+00,5.918729440449472357e+00,5.702316119240161463e+00,2.745485925154647067e+00,2.512997429333799992e+00,2.272477368557270339e+00,5.409463519254048336e+00,9.570653609977247456e+00,8.169632461725644390e+00,1.128980466406853189e+01,8.037592031631090705e+00
1.196029606792783184e+01,1.100551788543430298e+01,7.339222354095580769e+00,5.303146857871644748e+00,2.069180052202689968e+00,2.525062256141838990e+00,5.924614849996703292e+00,5.737217057217861793e+00,2.786472882330317091e+00,2.612512121392108089e+00,2.153750029953063194e+00,5.164755728459718753e+00,9.665587897358230762e+00,8.483601300699397996e+00,1.122811727342008048e+01,8.087035941694088237e+00
1.156168869702974789e+01,1.065877350503318155e+01,6.818012089296697553e+00,5.081103430163851797e+00,2.514704616065953413e+00,2.362666017239382299e+00,5.552229529876713698e+00,5.089217830371290496e+00,2.123088952690175724e+00,2.327193762998096993e+00,2.534935075454131326e+00,5.593101537829715753e+00,1.016050375876447198e+01,8.992391544808166159e+00,1.171325522758726123e+01,8.048441860691532668e+00
1.161260750247855178e+01,1.089169201148550137e+01,6.844688761761304363e+00,5.213937892758672810e+00,2.177798629522069707e+00,2.430340816032549256e+00,5.466556058000177742e+00,5.170489005206059474e+00,2.421566357401644609e+00,2.694450695755988612e+00,2.446516551849719168e+00,5.386375745123132219e+00,9.943963050811703397e+00,8.948571679470056495e+00,1.161903873077255867e+01,8.048675172023717295e+00
1.195303386958545921e+01,1.108403033905939061e+01,6.914790897332624198e+00,5.570525149014554422e+00,2.327113799009461470e+00,2.575595958618447590e+00,5.736236407510513224e+00,5.049663448637058849e+00,2.379001383967655148e+00,2.437989680839159234e+00,2.180544032841534197e+00,4.904679318210638073e+00,9.651768501999942629e+00,8.634521993539816975e+00,1.124680600033200406e+01,7.717892239622484496e+00
1.181345932036060375e+01,1.077244422450415229e+01,6.625128945551306714e+00,5.646811381247848871e+00,2.313634941646704579e+00,2.325078316761352237e+00,5.088541776550989049e+00,4.490033050972087381e+00,2.297828269371194221e+00,2.359229946097826769e+00,2.408483974495758684e+00,5.450571577262524059e+00,9.979517418103331039e+00,9.238341096427237886e+00,1.164276895131905398e+01,7.852591799652580917e+00
1.171395431093485406e+01,1.073773401390298332e+01,6.442638849142691804e+00,5.828543109628235186e+00,2.262567832920486577e+00,2.368218800591306739e+00,4.715329213191632007e+00,4.195692211482627165e+00,2.262705864325873506e+00,2.697153250694980020e+00,2.592385903038705308e+00,5.119904556317250943e+00,1.008547151089330463e+01,9.486275899838657821e+00,1.175255158709122405e+01,8.028904376861982328e+00
1.196473408095806867e+01,1.075238409989274402e+01,6.671493224572054181e+00,6.351438358909435422e+00,2.480150791607339755e+00,2.535982128432724192e+00,4.662770266535287256e+00,4.589493811345332297e+00,2.467058258916922320e+00,2.373404010475767212e+00,2.283650508719579530e+00,4.676937770873681899e+00,9.656847370291901100e+00,9.085103896330588569e+00,1.141458433392396543e+01,7.666174574112146090e+00
1.198872182859141944e+01,1.062405478773226442e+01,6.583320930737407650e+00,6.697951348230710700e+00,2.340030366495366554e+00,2.271586063277436729e+00,4.365010510741295313e+00,4.793175475929620788e+00,2.313818008384341596e+00,2.350702803164755217e+00,2.468042604847131560e+00,4.723698281721650183e+00,9.594231666928299873e+00,9.055512461291097992e+00,1.158160074968249020e+01,7.807371486155261664e+00
1.215498486915839038e+01,1.062254652293189139e+01,6.630374507161887365e+00,6.924280961084897434e+00,2.703575795281552008e+00,2.298199542378099203e+00,4.047431889805875649e+00,5.011960130635487509e+00,2.270716465132065487e+00,2.599165921891363862e+00,2.434740811064004085e+00,4.870829250888555784e+00,9.364027850438652933e+00,9.221273779511495405e+00,1.144610602263607824e+01,7.743043297302790506e+00
1.228471059816573430e+01,1.058438595799811388e+01,6.380131500260460164e+00,6.782080038477615425e+00,2.416874202817204775e+00,2.383026190938955846e+00,3.812191920883143847e+00,5.361626786400155886e+00,2.401542062664882682e+00,2.349960287070696818e+00,2.703039274297761807e+00,4.835251158635053947e+00,9.407777302712052148e+00,9.589744944194071863e+00,1.152416168991401157e+01,7.637539376949639802e+00
1.246573607747007451e+01,1.058609618796532637e+01,6.619245443168460419e+00,6.731694320330656289e+00,2.333849731973604680e+00,2.172595695940489069e+00,3.615009169263479816e+00,5.515200343192388388e+00,2.396109416540249004e+00,2.661667306513469278e+00,2.201118135534533504e+00,4.843065314330295301e+00,9.547745432966884493e+00,9.629426721470990103e+00,1.160715794259778377e+01,7.688139739778378612e+00
1.253628691456182231e+01,1.072679998357728337e+01,6.371307192346719717e+00,6.348150706594611670e+00,2.397792872489667548e+00,2.451848643271640871e+00,3.539500448206014394e+00,5.494848659666151214e+00,2.361776048945960049e+00,2.303542836295394025e+00,2.274168078195254239e+00,5.370310061607192154e+00,9.604376407573399277e+00,9.482785335753249001e+00,1.157788619762460236e+01,7.450547073733182479e+00
1.233141933607947038e+01,1.052403334990259509e+01,6.350927377607214375e+00,6.041108141827426614e+00,1.980968741807749733e+00,2.329706563530048680e+00,3.665589717749779819e+00,5.365523855482781990e+00,2.264689338829662724e+00,2.270757102349945100e+00,2.336821110286085190e+00,5.707886056105876627e+00,9.601438736903062932e+00,9.435858587823073407e+00,1.178603278081715544e+01,7.655970330484120012e+00
1.260654366992397080e+01,1.095780380492205630e+01,6.646477016761799028e+00,6.244933842695166604e+00,2.446692506602838435e+00,2.211237430483720345e+00,4.088313884710312429e+00,5.166198981228272480e+00,2.281552049372430613e+00,2.654319542659251407e+00,2.110352143080550302e+00,5.475501829877010174e+00,9.636296439241901268e+00,8.926177204011320754e+00,1.182947640431625658e+01,7.553093388822243348e+00
1.279332567243312369e+01,1.113605714368686428e+01,6.869372802253384869e+00,6.159707543322554102e+00,2.225882721700462419e+00,2.448275207305475210e+00,4.653950659182151561e+00,5.399520395092079816e+00,2.536557836539692357e+00,2.244249941780229740e+00,2.424546753608443517e+00,4.920640863372184981e+00,9.266619720181951791e+00,8.754051582426034983e+00,1.127564068577827072e+01,7.387125275842199024e+00
1.320093274036305431e+01,1.143577947640827119e+01,7.047972227949578894e+00,6.225678512272683207e+00,2.266875032219603181e+00,2.376474020650197971e+00,5.082411124251947854e+00,5.488706631860969409e+00,2.689057274460997515e+00,2.441072336424765066e+00,2.143022747489310653e+00,4.900307305736670394e+00,8.742030306462220679e+00,8.565134128859812179e+00,1.106380770103833200e+01,7.104019390566371328e+00
1.316352691028914812e+01,1.127603419643274663e+01,7.058134491580357661e+00,6.062245737708297888e+00,2.420307962797576096e+00,2.304309409828754429e+00,4.817314565261949788e+00,5.011435315029080684e+00,2.470629067872342599e+00,2.754530216965846101e+00,2.390644881838045688e+00,5.040920587057185820e+00,8.624074725984106848e+00,8.913363645498790788e+00,1.100711151079975991e+01,7.383138376417822890e+00
1.299968336742683839e+01,1.081915397342079999e+01,6.403399650567854096e+00,5.766448937230584271e+00,2.393109098531606360e+00,2.445827865422335545e+00,4.580117985488862509e+00,4.685037146944600828e+00,2.024205652094540842e+00,2.468278425981246027e+00,2.542280254806998929e+00,5.554259343984966790e+00,8.883130444592577390e+00,9.350322319487734291e+00,1.104106596759242187e+01,7.259122262559027483e+00
1.319983716049632605e+01,1.098262058215281023e+01,6.784838215702966302e+00,5.790827546894871780e+00,2.304091657982944685e+00,2.433923420824947392e+00,5.120495189489751020e+00,5.040144732052433518e+00,2.515070300290224825e+00,2.456642789582034858e+00,2.285522820104802566e+00,5.510091587172416538e+00,8.335312373167809596e+00,9.148339169109592106e+00,1.067401645703775337e+01,7.230619003982456938e+00
1.304322503346510231e+01,1.090183749227641208e+01,6.836668202422517382e+00,5.794957640215733008e+00,2.437756294043648797e+00,2.375553362875483465e+00,5.182434761289473002e+00,5.118380234719921873e+00,2.562721731151689220e+00,2.456568267794517535e+00,2.374216918880535321e+00,5.664153570639117063e+00,8.188982015676071313e+00,9.110506424879270426e+00,1.092469771584101679e+01,7.281274314273594506e+00
1.285723476671700460e+01,1.055773327414927465e+01,6.701735373327164069e+00,5.714863279449994948e+00,2.432114893631651231e+00,2.193338994195610958e+00,5.170247570463435416e+00,4.811568484638460319e+00,2.252016070276775750e+00,2.486232103917255909e+00,2.415060537747341751e+00,5.968635185058744241e+00,8.390814467676497301e+00,9.172401759971508639e+00,1.105096688848556497e+01,7.343801304242049355e+00
1.302141880538016672e+01,1.030407688903440722e+01,6.540475024958843697e+00,5.778924374060115277e+00,2.307576244197944160e+00,2.732319891028546888e+00,5.392723894255306405e+00,5.050946020006363391e+00,2.467391116711677768e+00,2.397849153144655077e+00,2.357369707417238391e+00,6.177020945501074500e+00,7.995669484106323388e+00,9.062847117019233067e+00,1.080662726361356540e+01,7.181836853733931214e+00
1.309668217127932799e+01,1.028516933256087640e+01,6.821789011103057909e+00,5.535058975487578969e+00,2.365798197176921747e+00,2.513949621837137993e+00,5.515731548055545552e+00,5.006019883631254608e+00,2.562877662763767272e+00,2.325954537792782162e+00,2.507969398986263698e+00,6.058236373657972074e+00,7.699133673757413199e+00,8.901635795298668441e+00,1.058554353345241239e+01,7.353692847467101501e+00
1.297219755625959792e+01,1.044732360005493454e+01,7.142563470677615989e+00,5.411164169941317326e+00,2.316161921902431420e+00,2.092373382581276697e+00,5.405356134906716292e+00,4.849232473631575502e+00,2.604876662736879123e+00,2.627949394416334794e+00,2.520938349829072500e+00,5.653828085841715811e+00,7.328732501166454583e+00,8.801109851243264615e+00,1.077900553167924080e+01,7.293985616162548702e+00
1.287751397652386665e+01,1.041602610531095863e+01,7.079167318580449120e+00,5.340640878902150668e+00,2.390895625924176038e+00,2.499946626689155682e+00,5.684802616508400241e+00,4.787841463816656429e+00,2.470943492642489137e+00,1.986062599022978103e+00,2.474319002628439179e+00,5.371959390744263096e+00,7.152644084689079307e+00,8.727923704672468475e+00,1.060813387863784030e+01,6.890157006060731781e+00
1.226585455921908441e+01,1.020397743095269050e+01,6.874938420567135111e+00,4.761498047109079756e+00,2.196293825880155648e+00,2.291612927997092264e+00,5.378326977772930562e+00,4.835024026542373399e+00,2.268437729408050885e+00,2.565743872861819153e+00,2.387085313056410474e+00,5.368403334929374715e+00,7.344143829641773813e+00,9.272779746806964596e+00,1.082615456022960920e+01,7.268200140805664233e+00
1.184903995680713074e+01,1.013261196667502340e+01,7.208327801928923861e+00,4.653020965023398681e+00,2.352403780029945768e+00,2.398711580248170883e+00,5.583686000732154930e+00,4.656769301904711611e+00,2.215554575449279362e+00,2.455698381467103619e+00,2.251071869829812222e+00,5.361847659130104304e+00,7.113084588469180680e+00,9.332425744419582614e+00,1.058776036174151614e+01,7.191112259537921325e+00
1.157707476206005914e+01,1.033671548355948566e+01,7.387198852414004868e+00,4.588779341118327970e+00,2.372196485505850383e+00,2.323978112647513861e+00,5.718155065907382095e+00,4.472497495722998373e+00,2.338936554708397342e+00,2.574118888481971901e+00,2.262739129102496083e+00,5.409069396769782045e+00,6.961559159609613801e+00,9.160651364285993026e+00,9.926879619254238563e+00,6.876667878708151882e+00
1.127364872300756460e+01,9.946640394023191334e+00,7.221924349959758516e+00,4.518386630779568591e+00,2.367706655943178529e+00,2.674738886048740660e+00,5.674821276047024021e+00,4.527026211173384773e+00,2.257406222744257729e+00,2.878985399826356595e+00,2.446482638741794169e+00,5.313631084163067619e+00,7.011246867832916507e+00,9.186341596388880149e+00,9.958640366813163780e+00,6.611063300672243237e+00
1.101868496105056749e+01,9.737481348871829923e+00,7.273811463696524982e+00,4.376158934902617759e+00,2.401283212739772743e+00,2.628170781809206602e+00,5.679133966203635531e+00,4.427919553329582314e+00,2.302585413787610946e+00,3.090227410605055791e+00,2.344828173128223003e+00,5.228553702051196517e+00,7.168278296605369526e+00,9.489979432322783737e+00,1.008215839490943644e+01,6.722961191837045547e+00
1.084187549000867534e+01,9.779759189946744868e+00,7.284825825360921492e+00,4.490619136322238525e+00,2.193471324738982098e+00,2.127834000032078343e+00,5.441748373781600812e+00,4.227502251402278866e+00,2.428159928385332567e+00,2.957893229182807282e+00,2.382721080117267576e+00,5.079469973179818076e+00,7.278021565777502921e+00,9.911524020571564009e+00,1.026334375933359588e+01,6.714023773502064252e+00
1.103259840813018400e+01,9.989442442558720714e+00,7.393262658685491040e+00,4.795981789180940424e+00,2.450555929730559690e+00,2.565905475894575627e+00,5.436741308846316123e+00,4.144441518513531264e+00,2.319680758450940683e+00,2.285121649628600871e+00,2.207333559360022512e+00,5.150533346378537658e+00,6.794912277616996121e+00,1.003912835209146870e+01,9.742445747684511659e+00,6.142765693519101511e+00
1.091970897618374536e+01,9.998536443003386509e+00,7.100135927871020769e+00,4.532174397559190382e+00,2.180774991601066137e+00,2.314426150786307979e+00,5.132334732882948281e+00,4.254013045849124097e+00,2.470533198420075571e+00,2.517766705281520689e+00,2.380247866083300412e+00,5.297809109959373153e+00,7.041591528585936288e+00,1.036680415033338853e+01,9.853718435965491906e+00,6.176078050045298973e+00
1.061414299736484423e+01,9.676107805094645187e+00,6.819537046137842395e+00,4.343217422009184148e+00,2.325472753840090778e+00,2.051932841602068347e+00,4.851594833790629835e+00,4.242682723555207147e+00,2.399751778292935178e+00,2.696996852731364580e+00,2.442553347578657608e+00,5.570135889314263622e+00,7.370642554867654184e+00,1.061822925236980986e+01,1.021808094034548020e+01,6.330654864381948244e+00
1.057297766627140767e+01,9.891710603706906468e+00,6.693006635542233518e+00,4.542170248513532904e+00,2.336768997947089588e+00,2.366950724098790815e+00,4.906038984477757658e+00,4.822374762696656880e+00,2.481750351803464039e+00,2.145007661895190765e+00,2.457301741011576723e+00,5.719659720911025147e+00,7.160687292271921578e+00,1.043866674630160851e+01,1.010956544127177281e+01,6.171700043025158955e+00
1.055279684197743961e+01,9.330808257851639809e+00,6.489611969491863697e+00,4.466458400609118584e+00,2.241360799875372845e+00,2.262631057188322803e+00,4.660519365077663956e+00,5.099208369097556037e+00,2.301508588711716818e+00,2.612686385264473721e+00,2.409492087563144924e+00,5.740831572908062341e+00,7.334581966372943462e+00,1.036261720116131713e+01,1.022619548767965192e+01,6.310822811151293621e+00
1.069540666599086975e+01,9.620259322639473254e+00,6.640010072768767202e+00,5.033388093369193683e+00,2.516990500966323818e+00,2.406715299091467308e+00,4.738081634980289891e+00,5.275896223955799158e+00,2.279427729894229593e+00,2.913693473438560666e+00,2.172086795556264605e+00,5.335668772076362920e+00,7.327027684642176020e+00,9.702925858493662403e+00,9.833275550557919686e+00,6.026347233299383710e+00
1.052799729375842119e+01,9.287703368901036427e+00,6.520459430325353800e+00,5.220259874066340622e+00,2.507439507133768064e+00,2.336519606990198117e+00,4.759350915505083712e+00,5.444586025539947194e+00,2.313540457783596516e+00,3.379757567344859659e+00,2.471834379138527549e+00,5.210928189181936787e+00,7.194293121429423010e+00,9.318005536497853569e+00,9.847916121340723805e+00,6.298361116550479366e+00
1.049045926123657146e+01,9.296927522706708302e+00,6.508745830608567928e+00,5.344520714926845883e+00,2.124273543302911627e+00,2.292754098832874732e+00,4.591722426838030557e+00,5.535586804557246943e+00,2.691778747924896908e+00,3.630954986940682527e+00,2.549668195718929553e+00,5.239113221995943981e+00,7.037825612604454939e+00,9.298983177365727215e+00,9.858097230076198869e+00,6.466634168534114657e+00
