2.288168757298601363e+00,2.342574225405849919e+00,2.701404692702115806e+00,2.919194206315120610e+00,2.109925911661747033e+00,5.532009121638130189e+00,8.013846227817550627e+00,1.061627325972348501e+01,1.545029488737290180e+01,1.453113798145542113e+01,1.896465066001247735e+01,1.828964408552738519e+01,2.099896512382633063e+01,2.216618825921887748e+01,2.571903713656184109e+01,2.702494991143202441e+01,2.749787830701525593e+01,3.104670761293166237e+01,2.944285889764560338e+01,3.197724310655308955e+01,2.997203618281967152e+01,2.975405781194519861e+01,2.768156695200669759e+01,2.599878087676016847e+01,2.744642336656950832e+01
2.333272798862947806e+00,2.247601460841589294e+00,2.738190983848170834e+00,2.767156152176544648e+00,2.300058798682070194e+00,5.653797837526471248e+00,8.080525461575176038e+00,1.079874532977282975e+01,1.556404704049297472e+01,1.463808405030482263e+01,1.920710685342007196e+01,1.843691886386119805e+01,2.126641611074593996e+01,2.242372573719707773e+01,2.591623848164981325e+01,2.717497211513745015e+01,2.755694987653308559e+01,3.127434062764110578e+01,2.964543054849407255e+01,3.223512978725715783e+01,3.009265625766557406e+01,2.983967260533410126e+01,2.779278874068398508e+01,2.629369368429806286e+01,2.769695737423674942e+01
2.279274164527705260e+00,2.194333697421289475e+00,2.609026481856490776e+00,2.549268643982492311e+00,2.364935987529933836e+00,5.784460609720253110e+00,8.057999172307763303e+00,1.091944945443657922e+01,1.572365077692251489e+01,1.468000298698845008e+01,1.942494177102710751e+01,1.849168917450519345e+01,2.148736542823543516e+01,2.258655118787049076e+01,2.604573752054012203e+01,2.743798966883384693e+01,2.765059420685877356e+01,3.129535662237686466e+01,2.977008542119794754e+01,3.241356036507023219e+01,3.033369652870437250e+01,2.985145729157476069e+01,2.792420072849786195e+01,2.656137537886044342e+01,2.791850543957237463e+01
2.426068149004557029e+00,2.276980087504805184e+00,2.462961073115764510e+00,2.340883532639147724e+00,2.290416243385354989e+00,5.821687162022224804e+00,8.013231314660890447e+00,1.085520057892641077e+01,1.569398623749949806e+01,1.456925450107315356e+01,1.944040207613943139e+01,1.843856472674460889e+01,2.157924329179152068e+01,2.257871870785830026e+01,2.617091587641617778e+01,2.751077579306554455e+01,2.773648260185694525e+01,3.130496485713451804e+01,2.989728794415051283e+01,3.242117566375002014e+01,3.040876808229286254e+01,2.997152772908876273e+01,2.812560244881223781e+01,2.680765718961890087e+01,2.794020080664569150e+01
2.368148521088858427e+00,2.460750819049512206e+00,2.317817436317856306e+00,2.334019610561477442e+00,2.244078532930847469e+00,5.862756070788974760e+00,8.031136172242284488e+00,1.081213885090609139e+01,1.557176729295353290e+01,1.458225913907258686e+01,1.961526746773456509e+01,1.841177552878171397e+01,2.152488844227932319e+01,2.258492108768331263e+01,2.618589243500509411e+01,2.770322297664164068e+01,2.763160051929330052e+01,3.117293296459938645e+01,2.982404376003724167e+01,3.237026286014454968e+01,3.047822441974458840e+01,3.008094111326242626e+01,2.816620223323224792e+01,2.701638586384571283e+01,2.782144270188045354e+01
2.325902469194017552e+00,2.521658329683334365e+00,2.279879486724188276e+00,2.377266785534396742e+00,2.248444511201515894e+00,5.934739992606782089e+00,8.130245437611320014e+00,1.090665822027616549e+01,1.559659259288306821e+01,1.465708238574897315e+01,1.975680571406249442e+01,1.831153355497463764e+01,2.160307649846188838e+01,2.260838507517321716e+01,2.629055570912804640e+01,2.775400383185606046e+01,2.757735345444995190e+01,3.108341353715710298e+01,2.990346737545834088e+01,3.242163762045723985e+01,3.056831888097101313e+01,2.993549214055958174e+01,2.817784940360110824e+01,2.726417093774923828e+01,2.774021034984669498e+01
2.177013194213754943e+00,2.459839660048613208e+00,2.314757775593060174e+00,2.387682656774897882e+00,2.309148357056501677e+00,5.995257659091663527e+00,8.175323495538910024e+00,1.112914412849806745e+01,1.567791443054585443e+01,1.482725562862613344e+01,1.983975070825073672e+01,1.825286712750170537e+01,2.174883884876389573e+01,2.268105619533827166e+01,2.640969924756326037e+01,2.782212337165131188e+01,2.766133065925822265e+01,3.106768758754649795e+01,2.994948043608814814e+01,3.253304419866164920e+01,3.079759840027919537e+01,2.994005109974355960e+01,2.842144697895792405e+01,2.740523212572626477e+01,2.781664531073927193e+01
2.226283215435131080e+00,2.339958662493507369e+00,2.473325262427339855e+00,2.307211721979466557e+00,2.285419151092778822e+00,5.920020551136675913e+00,8.191570205205621846e+00,1.108894828089501594e+01,1.565706021817642757e+01,1.499419559505095201e+01,1.992625994633301545e+01,1.829563513464428937e+01,2.192540074583482479e+01,2.278477680670447825e+01,2.641952796913994561e+01,2.791220247583513725e+01,2.780180684047367734e+01,3.110338281299148733e+01,3.005126010874976572e+01,3.263134296458464689e+01,3.086572137195745569e+01,3.011300869177448192e+01,2.859280174430033838e+01,2.743149648241843153e+01,2.794826419014118102e+01
2.393826231103506785e+00,2.320536876385379088e+00,2.603664996261448650e+00,2.358753446654037855e+00,2.333186970184969677e+00,5.798179709981157615e+00,8.312247218358809420e+00,1.110468800080150231e+01,1.558563472159088370e+01,1.506891546683987926e+01,1.990393869938973381e+01,1.832469369943490634e+01,2.192967166048514116e+01,2.311792098322066735e+01,2.643709868642922700e+01,2.794272891304706263e+01,2.780006313355580616e+01,3.107933711671433841e+01,3.023071857652680094e+01,3.280939484447181087e+01,3.100225288331471063e+01,3.019491733857585913e+01,2.842949352886282810e+01,2.749210834510680002e+01,2.803915137539895497e+01
2.472581847961194512e+00,2.414923569249780577e+00,2.656219876807924596e+00,2.484611097480016628e+00,2.224560235306177525e+00,5.839120657912213019e+00,8.327096389746358795e+00,1.111132532586486654e+01,1.546888232304961441e+01,1.514812466082181963e+01,2.000033253365283059e+01,1.824613267631250579e+01,2.200682039852864236e+01,2.331113943380362841e+01,2.632824049186874049e+01,2.803156923412245050e+01,2.783050619124256997e+01,3.106609537522455611e+01,3.027428504308199919e+01,3.290657110931159934e+01,3.113548938154913870e+01,3.023295193051325214e+01,2.844289370738763267e+01,2.750962537631336957e+01,2.811972559969395746e+01
2.567320245519367550e+00,2.297397309336959736e+00,2.694434024849073239e+00,2.647618878553797295e+00,2.271509404543866850e+00,5.980349116110118324e+00,8.522522882783110987e+00,1.117175412487907060e+01,1.531600430712390626e+01,1.526396371792726114e+01,2.019294135990170957e+01,1.832402292203732941e+01,2.221030727892325274e+01,2.340224081023852065e+01,2.654196065031591090e+01,2.818742660617109408e+01,2.793876246464568425e+01,3.109707844442899827e+01,3.042964402210624186e+01,3.303472796205822704e+01,3.133800641615642846e+01,3.032478492173560980e+01,2.863911103758527688e+01,2.756056493195323398e+01,2.828830464556606472e+01
2.478869822030504100e+00,2.278316446505807669e+00,2.575000364842459089e+00,2.703678552988462158e+00,2.408376794361647200e+00,6.061829337334073919e+00,8.751464651212941703e+00,1.123115792906331301e+01,1.529612928123556692e+01,1.540474374822875525e+01,2.023384717174212710e+01,1.850752097938888241e+01,2.228983218107523356e+01,2.334444198042447383e+01,2.670942050828830006e+01,2.836328741086604666e+01,2.795658696854671277e+01,3.112633892701140326e+01,3.053341745475131930e+01,3.324173251167876231e+01,3.152363569823730671e+01,3.037320950108374973e+01,2.872202757629855441e+01,2.759514481580883682e+01,2.840962133866051431e+01
2.418830067109528859e+00,2.374927719373568724e+00,2.440191072577804654e+00,2.569018838506261559e+00,2.299729612750742280e+00,6.000229374971541851e+00,8.877105171855554033e+00,1.135985304539808816e+01,1.519909051710006054e+01,1.537578929924382010e+01,2.013340571140641089e+01,1.856912564843973712e+01,2.228011455612297809e+01,2.357059944785974182e+01,2.673565847623839531e+01,2.842939108303150775e+01,2.794491411100712952e+01,3.110931209574067324e+01,3.048325021980708271e+01,3.329601626991822627e+01,3.157407416651260590e+01,3.037551375429224976e+01,2.860805576137523687e+01,2.750960562556370093e+01,2.838922068773034724e+01
2.307162951072256440e+00,2.533540558874557647e+00,2.348460708148081721e+00,2.444910165158009629e+00,2.377001525358570788e+00,5.907010997457290635e+00,8.842910704784767262e+00,1.134018303547559547e+01,1.512748046230483290e+01,1.535453330091049295e+01,2.003713645844883828e+01,1.851375567209069573e+01,2.220899145480444403e+01,2.363182015299097216e+01,2.679144924120773652e+01,2.856675182241598421e+01,2.789151506305229589e+01,3.103583153500379765e+01,3.051064131779227750e+01,3.334038304211397730e+01,3.157368085011738046e+01,3.047122000173341405e+01,2.865266978098751949e+01,2.746773291075961154e+01,2.832480902158200919e+01
2.349422167620279556e+00,2.633264109940798292e+00,2.336606979074592250e+00,2.361543276062075591e+00,2.412869438644942743e+00,5.902882646031851088e+00,8.890215023481314205e+00,1.126442544095109177e+01,1.497440243450532193e+01,1.550416767007102337e+01,2.003243259838198043e+01,1.845880473656506737e+01,2.241850755636973247e+01,2.364463555946696971e+01,2.690914001631442787e+01,2.858445993387089601e+01,2.787887243234396450e+01,3.109539617068105954e+01,3.065085091747073776e+01,3.338085362294017955e+01,3.162795654770501486e+01,3.050494447706241985e+01,2.868264779227290262e+01,2.732341909882406128e+01,2.831465059203116397e+01
2.316326535679157583e+00,2.815504497608722456e+00,2.519683346464286267e+00,2.366303757679723230e+00,2.328068181599676656e+00,5.829304858981906534e+00,8.844999073148446911e+00,1.118684973852202269e+01,1.481759770256986997e+01,1.549011809581311283e+01,1.990130869313971829e+01,1.848074130447206542e+01,2.252610758453937123e+01,2.364134850496791529e+01,2.687086740864682355e+01,2.851098711979694045e+01,2.769845485775825367e+01,3.120654485659362365e+01,3.053513497412512123e+01,3.337295264497246450e+01,3.178632437470201211e+01,3.046871109687141654e+01,2.857270434488089705e+01,2.732405707697628117e+01,2.842587012742183816e+01
2.275969114709974761e+00,2.843633042916041020e+00,2.545581549859537329e+00,2.407441350944124370e+00,2.394280937730339787e+00,5.693887028177947229e+00,8.874218962664864208e+00,1.140259620620098069e+01,1.481329295936190427e+01,1.563027849368004674e+01,1.985009306088552705e+01,1.854997197358411398e+01,2.248728360636396317e+01,2.392603021808687558e+01,2.682974650175289000e+01,2.848321759649612872e+01,2.759411530793722989e+01,3.123018438130661067e+01,3.060541599203627072e+01,3.341827836356361559e+01,3.181683989631005716e+01,3.053685450617440367e+01,2.862820501490701730e+01,2.737210614737801606e+01,2.854544428600759076e+01
2.307463178745688737e+00,2.699902411753055009e+00,2.544162019807606256e+00,2.334412610704903468e+00,2.405852741872807066e+00,5.621446167863816790e+00,8.975043112757756347e+00,1.149000724031932563e+01,1.478787677704372250e+01,1.555144896343468730e+01,2.019480813556684140e+01,1.862201916903919852e+01,2.264220456073211096e+01,2.408385493921385034e+01,2.674667719133585919e+01,2.830012625907942336e+01,2.766195852616621664e+01,3.133092047762067267e+01,3.074648724510075226e+01,3.341290712868892854e+01,3.185815307750969438e+01,3.066758248738824832e+01,2.858887334901045918e+01,2.753944110904162201e+01,2.861153104053471807e+01
2.188373848202414873e+00,2.409263817771545302e+00,2.586167793051286967e+00,2.199070505605231318e+00,2.511342817996854659e+00,5.637281581665743779e+00,9.057893502635794292e+00,1.151464128650679086e+01,1.480481874312634183e+01,1.561542994158553554e+01,2.039490575845346498e+01,1.864293407006851311e+01,2.272735741733741577e+01,2.396005511022622869e+01,2.669368706365028032e+01,2.823022586497832620e+01,2.773737048247020809e+01,3.133979058107201610e+01,3.062261130627496186e+01,3.341711712654708322e+01,3.180075089801668398e+01,3.062753587327091509e+01,2.864319140985206147e+01,2.769023139092734809e+01,2.865237924569919414e+01
2.273434852571460940e+00,2.300674941514662564e+00,2.568567859393235953e+00,2.159002812114900749e+00,2.350876311497097415e+00,5.670463916259077308e+00,9.107560202388377490e+00,1.140549924721626951e+01,1.474681592239157446e+01,1.561125242382262535e+01,2.034809783941190631e+01,1.869821362002951304e+01,2.278846553962301513e+01,2.397954754154759627e+01,2.675468959648717160e+01,2.810900494383226800e+01,2.786706059351717713e+01,3.125395130199561322e+01,3.069752372935570506e+01,3.338153922063435886e+01,3.182662235735921641e+01,3.049230286518061206e+01,2.852919048913863875e+01,2.769337385959667941e+01,2.858902309128429664e+01
2.210505657815236891e+00,2.403558775429402328e+00,2.561691232171796173e+00,2.304333530818094999e+00,2.313218873834528289e+00,5.608761492876364052e+00,8.966395805196569313e+00,1.124594228859554335e+01,1.464184219030092038e+01,1.562560708456426184e+01,2.029844728945199606e+01,1.877345277656856481e+01,2.256097993866952578e+01,2.388926017583941075e+01,2.667402477046119813e+01,2.803351657343442582e+01,2.784666081745885435e+01,3.112548270913649873e+01,3.069555705327518780e+01,3.335294010991879077e+01,3.174944373737531578e+01,3.049307618134171705e+01,2.841393320864935035e+01,2.764000573236693370e+01,2.851553413785353541e+01
2.445103173045574785e+00,2.568239726094235564e+00,2.588437355982612598e+00,2.447962349140841543e+00,2.272075920263258997e+00,5.557639887686934621e+00,8.806125372409891128e+00,1.091300975040276100e+01,1.455429437694213313e+01,1.569684960499586168e+01,2.034656078882518315e+01,1.870657457233888366e+01,2.257326032951805317e+01,2.369252562535210771e+01,2.643867426452404601e+01,2.796742989367014687e+01,2.773719454738469281e+01,3.093297887874347651e+01,3.056799023400500204e+01,3.327080424021293936e+01,3.171364660660563928e+01,3.051723287793308970e+01,2.851197728831865064e+01,2.780167053130359989e+01,2.849513255192927375e+01
2.464675769080115764e+00,2.568734404096979951e+00,2.530154398551576644e+00,2.587304176663596245e+00,2.262519623423233650e+00,5.484207526506032160e+00,8.945660970232571785e+00,1.081709399107771397e+01,1.454978897361993440e+01,1.574201796244979867e+01,2.032131593991660523e+01,1.852387389054203126e+01,2.263067101176588025e+01,2.361140067198955350e+01,2.635287595735923105e+01,2.794987663140119594e+01,2.770992797692013454e+01,3.083845579872914655e+01,3.056170500103890930e+01,3.328563798833827292e+01,3.164403976773546390e+01,3.043620212024958960e+01,2.851937217804396241e+01,2.780926066372530059e+01,2.849274006513795499e+01
2.433432043845131787e+00,2.426817607585665115e+00,2.400919352035935095e+00,2.740461316878629816e+00,2.296371480599080250e+00,5.365798183185034986e+00,8.980336130117375859e+00,1.071408981608272626e+01,1.461376459457140697e+01,1.574756850800818242e+01,2.034569024092593637e+01,1.848322960061897291e+01,2.260878607065161106e+01,2.369795348883965147e+01,2.629458628719243762e+01,2.796638337059942003e+01,2.777755625127236527e+01,3.084462510604093310e+01,3.052734524284536022e+01,3.319662552244984255e+01,3.152802534240102617e+01,3.050076864109226804e+01,2.856629863546098846e+01,2.780968035628300683e+01,2.848294265356701160e+01
2.439184779386669000e+00,2.240272001403851299e+00,2.262611093270896934e+00,2.817451571758813333e+00,2.292848163486907342e+00,5.445971174615343635e+00,9.056766455035546670e+00,1.062367734143409237e+01,1.463908130050119638e+01,1.563129405214509760e+01,2.041359388176595502e+01,1.855503575463637489e+01,2.258331859231389060e+01,2.385071478540520573e+01,2.620370132986721146e+01,2.797317791665573949e+01,2.774181226563902669e+01,3.093534962916901776e+01,3.042237585444153680e+01,3.306500921355080180e+01,3.144077963665340647e+01,3.053965103936968717e+01,2.852010132007849919e+01,2.786152441290217041e+01,2.841041247175546758e+01
2.409585833944913880e+00,2.220707053332104053e+00,2.301674790293638750e+00,2.832790065885287145e+00,2.192009775786740722e+00,5.403451326749282302e+00,9.000467210849398825e+00,1.049031620466568526e+01,1.464105181703119385e+01,1.555815339088044524e+01,2.042951603298656593e+01,1.844809228765485543e+01,2.262621336861433008e+01,2.357355732595886977e+01,2.602232152518721264e+01,2.805649981208679833e+01,2.759918445426104228e+01,3.083699560413008811e+01,3.043628977329705521e+01,3.297926962559158426e+01,3.134042043920997855e+01,3.051054414475339271e+01,2.846559885852501992e+01,2.780495027930058427e+01,2.824254046125504658e+01
2.466898242372614902e+00,2.278568315753310092e+00,2.465802094628993135e+00,2.765257610897258633e+00,2.101900351274242240e+00,5.269754943501502531e+00,9.041707464401183003e+00,1.027896653888579870e+01,1.463740153818648260e+01,1.562690887035905440e+01,2.033713274324530218e+01,1.844337115586228393e+01,2.257381144646465998e+01,2.336259733217940493e+01,2.593213922183803533e+01,2.808711097745154461e+01,2.745968583833561283e+01,3.071642062902787984e+01,3.033565724560130050e+01,3.279428745988540328e+01,3.129055393449048239e+01,3.048391991461307882e+01,2.850651669859575321e+01,2.767070949704207194e+01,2.809446950910242435e+01
2.373936205318757597e+00,2.316883040444465358e+00,2.567397409713934930e+00,2.646391804504775180e+00,2.166210678437898718e+00,5.108400721374819042e+00,9.090499774640242947e+00,1.020621077376549657e+01,1.459965522199716048e+01,1.569663445636960830e+01,2.020074276272933744e+01,1.845775052133082283e+01,2.237946014460596089e+01,2.328873825354212102e+01,2.589622470027189038e+01,2.814174217409230394e+01,2.734366455055275580e+01,3.072591490088748145e+01,3.029163863589683814e+01,3.265913441623077063e+01,3.128098174450084556e+01,3.048864062198068936e+01,2.848990240700244314e+01,2.743169950663958190e+01,2.803987299609459427e+01
2.298610016932250755e+00,2.339897121107760380e+00,2.592249089188808586e+00,2.526823098658307121e+00,2.187292393748112129e+00,5.111945686383783993e+00,9.072108568274932949e+00,1.006795154062971065e+01,1.447423243895645228e+01,1.568598708491407301e+01,2.009274522712870947e+01,1.850921658960584182e+01,2.236608459908950408e+01,2.334752446767297229e+01,2.586882042383088631e+01,2.819080650966539636e+01,2.738906871171171531e+01,3.069172840525244794e+01,3.035017291748661705e+01,3.255933500916238188e+01,3.136431265911162569e+01,3.048012885432357422e+01,2.841847803758525259e+01,2.730107603477062739e+01,2.807921756868073970e+01
2.335100821705677454e+00,2.334660407762540135e+00,2.495515113043494271e+00,2.355748179907451778e+00,2.222616880430922315e+00,5.020529839903048241e+00,9.055742362616694408e+00,1.004938465603312991e+01,1.451658142273618779e+01,1.572726382758726338e+01,2.019154786970967308e+01,1.839049245683802170e+01,2.242879953085730449e+01,2.326368811092118349e+01,2.572478748305233509e+01,2.810356863181741716e+01,2.747854266180927141e+01,3.064532638478096160e+01,3.031535826353417562e+01,3.244277777443311805e+01,3.133824006059408518e+01,3.046804775398306120e+01,2.828363176433063941e+01,2.711549826696944976e+01,2.815931447658708109e+01
2.272882283800476966e+00,2.390949051536263692e+00,2.451197997962461628e+00,2.289925748517810611e+00,2.280657475751756369e+00,4.787497490558560109e+00,9.215681932680833910e+00,9.931247858217687963e+00,1.464570384205543618e+01,1.577638769079712588e+01,2.018492511773895259e+01,1.831640026049588954e+01,2.253391659744248088e+01,2.314624280904145692e+01,2.569288824173138508e+01,2.791645482149644053e+01,2.755245475182526960e+01,3.048855385403563645e+01,3.031997171791727652e+01,3.225452831044022162e+01,3.126568599871591303e+01,3.046912600743885946e+01,2.819192716701410717e+01,2.700413454932898105e+01,2.816448905054156526e+01
2.322224682976946397e+00,2.532916601696204584e+00,2.303855368159796857e+00,2.301717651093126982e+00,2.215430690048977080e+00,4.759101217753673119e+00,9.274571788536601247e+00,9.877589037401047989e+00,1.458599138914526350e+01,1.591832505811248666e+01,2.004581445635747627e+01,1.824100588863488781e+01,2.237362949523957312e+01,2.307359217760769354e+01,2.568648398841377656e+01,2.779465782722821032e+01,2.761817100668070424e+01,3.046845416770445070e+01,3.029219372373081498e+01,3.219633216973279843e+01,3.120065100088353915e+01,3.031930661928416271e+01,2.823570320881347229e+01,2.685901096637634211e+01,2.810919506246585442e+01
2.219471041115112619e+00,2.591004312201694137e+00,2.254617720011351523e+00,2.389771829536930348e+00,2.214016235695984935e+00,4.784065632319161487e+00,9.438957638781019455e+00,1.002611279840722247e+01,1.458074829842546372e+01,1.603241992170125485e+01,1.997473231469843924e+01,1.834449612656433359e+01,2.234339197736682081e+01,2.321627462295728961e+01,2.559720794993466342e+01,2.765002786183109507e+01,2.764700991201750213e+01,3.056213474818699538e+01,3.030698636258179945e+01,3.230239547049193760e+01,3.130262398244311228e+01,3.019203083968894319e+01,2.827773314857444120e+01,2.670934863640115609e+01,2.812920996680916019e+01
2.313266344232177918e+00,2.525162355098591771e+00,2.309459645667324423e+00,2.427110552261392495e+00,2.384351138400269576e+00,4.916770123648489310e+00,9.469549904178192534e+00,1.011619377973720546e+01,1.469266778347670055e+01,1.625657004392273208e+01,2.007898623941414584e+01,1.840832533364795864e+01,2.234593574050365916e+01,2.330303232276625280e+01,2.568519792446962668e+01,2.764969577868346562e+01,2.767307612434643715e+01,3.050407443825691800e+01,3.029249385125216065e+01,3.241447832403279250e+01,3.146861604486149133e+01,3.025667672146111542e+01,2.843825062818717697e+01,2.660978744038440880e+01,2.820083340905909708e+01
2.212819626096893533e+00,2.407369083638408735e+00,2.386184534456059492e+00,2.424782401189857328e+00,2.293035502023089034e+00,5.180603257461014799e+00,9.625390602631638259e+00,1.008254903901229582e+01,1.460210440126430065e+01,1.640253512191941354e+01,2.019709506361982321e+01,1.848075263783618638e+01,2.243707667405645267e+01,2.324057234846745956e+01,2.577693234756860008e+01,2.773003875876505475e+01,2.771782937482776177e+01,3.065705367022226113e+01,3.041780214353655154e+01,3.245875141395976726e+01,3.165257271962776997e+01,3.038884008799074365e+01,2.834773586584205418e+01,2.657831920369292789e+01,2.819520685061938892e+01
